customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY;;
30501;AP0501;01.05.2016 11:33;01.05.2016 11:33;476900.5411;5552788.585;476262.6852;5552838.371;;
30502;AP0502;01.05.2016 11:33;01.05.2016 11:33;476874.2706;5552809.291;476111.6511;5552981.154;;
30503;AP0503;01.05.2016 11:36;01.05.2016 11:36;476218.4826;5552527.567;476046.2522;5552745.276;;
30504;AP0504;01.05.2016 11:41;01.05.2016 11:41;476117.9827;5552970.243;476184.2718;5552804.164;;
30505;AP0505;01.05.2016 11:44;01.05.2016 11:44;476070.8845;5552581.516;476240.2061;5552789.944;;
30506;AP0506;01.05.2016 11:47;01.05.2016 11:47;476155.1859;5552731.4;476461.5276;5552770.82;;
30507;AP0507;01.05.2016 11:47;01.05.2016 11:47;476074.599;5552583.17;476019.0905;5552782.167;;
30508;AP0508;01.05.2016 11:48;01.05.2016 11:48;476218.1783;5552530.566;476402.0188;5552661.24;;
30509;AP0509;01.05.2016 11:48;01.05.2016 11:48;476741.9048;5552401.209;476098.3815;5552699.725;;
30510;AP0510;01.05.2016 11:48;01.05.2016 11:48;476745.8119;5552478.214;476440.7615;5552715.663;;
30511;AP0511;01.05.2016 11:49;01.05.2016 11:49;476112.6239;5552993.137;476768.4369;5552482.251;;
30512;AP0512;01.05.2016 11:49;01.05.2016 11:49;476020.6178;5552702.202;476560.5314;5552853.328;;
30513;AP0513;01.05.2016 11:50;01.05.2016 11:50;476588.2375;5552747.594;476830.6972;5552800.41;;
30514;AP0514;01.05.2016 11:50;01.05.2016 11:50;476651.2031;5552942.173;476753.3271;5552390.579;;
30515;AP0515;01.05.2016 11:54;01.05.2016 11:54;476678.0992;5552957.082;476076.5147;5552736.912;;
30516;AP0516;01.05.2016 11:57;01.05.2016 11:57;476698.5689;5552302.069;476115.3356;5552983.405;;
30517;AP0517;01.05.2016 11:58;01.05.2016 11:58;475944.1078;5553021.736;476720.8345;5552976.204;;
30518;AP0518;01.05.2016 12:00;01.05.2016 12:00;476145.9681;5552799.715;476614.393;5552753.39;;
30519;AP0519;01.05.2016 12:01;01.05.2016 12:01;476073.7755;5552390.109;476192.8802;5552305.729;;
30520;AP0520;01.05.2016 12:02;01.05.2016 12:02;476050.8479;5552194.524;476192.3748;5552460.286;;
30521;AP0521;01.05.2016 12:02;01.05.2016 12:02;476444.5503;5552798.209;476500.6366;5553095.165;;
30522;AP0522;01.05.2016 12:03;01.05.2016 12:03;476398.8713;5552496.156;476488.7055;5553152.555;;
30523;AP0523;01.05.2016 12:03;01.05.2016 12:03;476065.7083;5552739.402;476564.3742;5552725.832;;
30524;AP0524;01.05.2016 12:04;01.05.2016 12:04;476081.3373;5553047.27;476871.3638;5552896.025;;
30525;AP0525;01.05.2016 12:04;01.05.2016 12:04;476148.2816;5552990.118;476210.9504;5553027.709;;
30526;AP0526;01.05.2016 12:04;01.05.2016 12:04;476020.6368;5552726.674;475927.6689;5552873.731;;
30527;AP0527;01.05.2016 12:05;01.05.2016 12:05;476875.1379;5552979.996;476288.9955;5552810.383;;
30528;AP0528;01.05.2016 12:05;01.05.2016 12:05;476606.3662;5553041.217;476202.9111;5553003.599;;
30529;AP0529;01.05.2016 12:06;01.05.2016 12:06;476652.3206;5552834.997;476453.8679;5552752.088;;
30530;AP0530;01.05.2016 12:07;01.05.2016 12:07;476436.1339;5552575.624;476432.4353;5552689.651;;
30531;AP0531;01.05.2016 12:08;01.05.2016 12:08;476554.4098;5552256.062;476198.8508;5553024.811;;
30532;AP0532;01.05.2016 12:10;01.05.2016 12:10;476923.9605;5552520.149;475894.6795;5553161.667;;
30533;AP0533;01.05.2016 12:11;01.05.2016 12:11;476015.4416;5552823.15;476161.7016;5553124.317;;
30534;AP0534;01.05.2016 12:11;01.05.2016 12:11;476200.8703;5552965.506;476188.6394;5552999.291;;
30535;AP0535;01.05.2016 12:12;01.05.2016 12:12;476275.6362;5553022.337;476128.7576;5552917.762;;
30536;AP0536;01.05.2016 12:14;01.05.2016 12:14;476157.8142;5552884.502;476082.1075;5552974.239;;
30537;AP0537;01.05.2016 12:14;01.05.2016 12:14;476369.931;5553215.028;476726.5853;5552683.444;;
30538;AP0538;01.05.2016 12:15;01.05.2016 12:15;476753.3483;5553172.451;476628.8981;5552756.604;;
30539;AP0539;01.05.2016 12:16;01.05.2016 12:16;476807.9725;5553015.194;476423.3474;5553207.69;;
30540;AP0540;01.05.2016 12:17;01.05.2016 12:17;476667.7894;5552952.148;476396.5337;5553053.465;;
30541;AP0541;01.05.2016 12:18;01.05.2016 12:18;475928.7494;5553086.246;476208.0722;5552230.957;;
30542;AP0542;01.05.2016 12:19;01.05.2016 12:19;476212.4353;5553028.065;476425.2548;5552289.572;;
30543;AP0543;01.05.2016 12:19;01.05.2016 12:19;476155.6671;5552731.465;476301.5977;5552788.33;;
30544;AP0544;01.05.2016 12:19;01.05.2016 12:19;476035.2153;5553069.146;476456.1778;5552757.737;;
30545;AP0545;01.05.2016 12:19;01.05.2016 12:19;475992.3101;5552919.726;476119.1451;5552962.97;;
30546;AP0546;01.05.2016 12:20;01.05.2016 12:20;476089.6959;5552976.015;476300.158;5552772.152;;
30547;AP0547;01.05.2016 12:21;01.05.2016 12:21;476299.8108;5552961.21;476225.8438;5553031.275;;
30548;AP0548;01.05.2016 12:21;01.05.2016 12:21;476099.7927;5552875.599;476173.7737;5552735.167;;
30549;AP0549;01.05.2016 12:22;01.05.2016 12:22;476332.1886;5552857.298;476420.6952;5552529.356;;
30550;AP0550;01.05.2016 12:23;01.05.2016 12:23;476596.0864;5552898.452;476561.5397;5552854.703;;
30551;AP0551;01.05.2016 12:23;01.05.2016 12:23;476119.2672;5552962.205;476683.7976;5552459.779;;
30552;AP0552;01.05.2016 12:23;01.05.2016 12:23;476296.6842;5552770.387;476655.1158;5552944.526;;
30553;AP0553;01.05.2016 12:27;01.05.2016 12:27;476291.6012;5552680.935;476368.7403;5552494.36;;
30554;AP0554;01.05.2016 12:28;01.05.2016 12:28;476085.4391;5552459.655;476170.6309;5552327.506;;
30555;AP0555;01.05.2016 12:29;01.05.2016 12:29;476287.8331;5553026.721;476296.3141;5552976.983;;
30556;AP0556;01.05.2016 12:29;01.05.2016 12:29;476624.4988;5552926.112;476046.3447;5553054.98;;
30557;AP0557;01.05.2016 12:31;01.05.2016 12:31;476758.0005;5552588.887;476147.3135;5553107.394;;
30558;AP0558;01.05.2016 12:31;01.05.2016 12:31;476814.8464;5552703.013;476296.7942;5552974.818;;
30559;AP0559;01.05.2016 12:33;01.05.2016 12:33;476315.2014;5552891.785;476606.4706;5553130.016;;
30560;AP0560;01.05.2016 12:36;01.05.2016 12:36;476243.3388;5552768.634;476432.9018;5552879.927;;
30561;AP0561;01.05.2016 12:37;01.05.2016 12:37;476159.281;5553133.732;476452.5986;5552804.16;;
30562;AP0562;01.05.2016 12:40;01.05.2016 12:40;476232.7309;5553032.925;476838.2841;5553028.392;;
30563;AP0563;01.05.2016 12:40;01.05.2016 12:40;476127.688;5553102.68;476336.3465;5552327.729;;
30564;AP0564;01.05.2016 12:41;01.05.2016 12:41;476089.9447;5553072.546;476298.8586;5552397.013;;
30565;AP0565;01.05.2016 12:42;01.05.2016 12:42;476441.2065;5552791.244;476080.7936;5552967.753;;
30566;AP0566;01.05.2016 12:42;01.05.2016 12:42;476079.8529;5552736.143;476288.0277;5552861.895;;
30567;AP0567;01.05.2016 12:44;01.05.2016 12:44;476306.1117;5552955.711;476119.3498;5552961.689;;
30568;AP0568;01.05.2016 12:48;01.05.2016 12:48;476302.4867;5552949.139;476307.6777;5552777.626;;
30569;AP0569;01.05.2016 12:50;01.05.2016 12:50;476683.2421;5552673.506;476778.3739;5553179.682;;
30570;AP0570;01.05.2016 12:52;01.05.2016 12:52;476103.8031;5552804.464;476706.2164;5552775.038;;
30571;AP0571;01.05.2016 12:53;01.05.2016 12:53;475897.0737;5553026.551;476010.9249;5552854.398;;
30572;AP0572;01.05.2016 12:55;01.05.2016 12:55;476057.5634;5552741.279;476252.312;5552674.416;;
30573;AP0573;01.05.2016 13:00;01.05.2016 13:00;476428.1573;5553140.336;476502.0327;5552857.064;;
30574;AP0574;01.05.2016 13:01;01.05.2016 13:01;476578.2658;5553273.565;476292.4901;5552994.233;;
30575;AP0575;01.05.2016 13:03;01.05.2016 13:03;476632.5229;5553137.542;476863.0633;5552501.615;;
30576;AP0576;01.05.2016 13:09;01.05.2016 13:09;476711.7109;5553160.421;476678.6196;5552466.245;;
30577;AP0577;01.05.2016 13:09;01.05.2016 13:09;476232.3773;5552583.286;476306.4448;5552953.883;;
30578;AP0578;01.05.2016 13:10;01.05.2016 13:10;476451.1671;5552745.481;476201.1011;5552854.545;;
30579;AP0579;01.05.2016 13:10;01.05.2016 13:10;476120.9938;5552979.44;476470.7223;5552337.557;;
30580;AP0580;01.05.2016 13:11;01.05.2016 13:11;476221.6875;5552861.216;476125.3546;5552443.555;;
30581;AP0581;01.05.2016 13:12;01.05.2016 13:12;476472.8703;5552888.908;476220.619;5553008.161;;
30582;AP0582;01.05.2016 13:13;01.05.2016 13:13;476696.6148;5553067.615;476075.978;5552737.036;;
30583;AP0583;01.05.2016 13:14;01.05.2016 13:14;476014.7162;5552831.296;476246.2882;5552751.14;;
30584;AP0584;01.05.2016 13:14;01.05.2016 13:14;476267.8055;5552794.33;476158.4149;5552987.89;;
30585;AP0585;01.05.2016 13:15;01.05.2016 13:15;476095.16;5552801.184;476516.1234;5552524.244;;
30586;AP0586;01.05.2016 13:15;01.05.2016 13:15;476707.7355;5552679.122;476510.1255;5552806.898;;
30587;AP0587;01.05.2016 13:16;01.05.2016 13:16;476302.1026;5552787.441;476756.5473;5552480.129;;
30588;AP0588;01.05.2016 13:18;01.05.2016 13:18;475864.6959;5553173.717;476502.1661;5552756.634;;
30589;AP0589;01.05.2016 13:19;01.05.2016 13:19;476064.0931;5552238.794;475867.9858;5553037.542;;
30590;AP0590;01.05.2016 13:20;01.05.2016 13:20;476106.7882;5552367.832;475927.4871;5552874.816;;
30591;AP0591;01.05.2016 13:20;01.05.2016 13:20;476890.8351;5552605.383;476665.0332;5552264.557;;
30592;AP0592;01.05.2016 13:21;01.05.2016 13:21;476592.2524;5552542.588;476467.2693;5552668.935;;
30593;AP0593;01.05.2016 13:22;01.05.2016 13:22;476528.5563;5552384.259;476385.8103;5552229.389;;
30594;AP0594;01.05.2016 13:23;01.05.2016 13:23;476571.2354;5552537.587;476676.1683;5552421.129;;
30595;AP0595;01.05.2016 13:24;01.05.2016 13:24;476195.2013;5552994.808;476225.8767;5552839.004;;
30596;AP0596;01.05.2016 13:25;01.05.2016 13:25;475912.8918;5553159.732;475995.2495;5552912.852;;
30597;AP0597;01.05.2016 13:30;01.05.2016 13:30;475978.645;5553292.411;476202.761;5552955.733;;
30598;AP0598;01.05.2016 13:31;01.05.2016 13:31;476073.5886;5553000.109;476217.551;5552883.193;;
30599;AP0599;01.05.2016 13:32;01.05.2016 13:32;475866.1292;5553107.307;476259.4448;5552849.747;;
30600;AP0600;01.05.2016 13:32;01.05.2016 13:32;476297.9589;5553000.453;476190.3821;5552980.98;;
30601;AP0601;01.05.2016 13:36;01.05.2016 13:36;476069.3953;5553297.9;476623.8891;5552619.398;;
30602;AP0602;01.05.2016 13:39;01.05.2016 13:39;476250.1351;5552752.043;476872.3191;5552892.961;;
30603;AP0603;01.05.2016 13:40;01.05.2016 13:40;475922.0595;5553140.511;476881.8663;5552862.328;;
30604;AP0604;01.05.2016 13:43;01.05.2016 13:43;475980.4722;5552947.41;476646.2434;5552554.633;;
30605;AP0605;01.05.2016 13:44;01.05.2016 13:44;476668.7084;5552264.832;475979.3232;5552950.097;;
30606;AP0606;01.05.2016 13:45;01.05.2016 13:45;476895.5709;5552818.358;476166.0886;5552914.529;;
30607;AP0607;01.05.2016 13:46;01.05.2016 13:46;476639.5209;5552265.42;476480.3077;5552902.565;;
30608;AP0608;01.05.2016 13:47;01.05.2016 13:47;476487.7697;5552725.612;476601.7893;5553319.018;;
30609;AP0609;01.05.2016 13:49;01.05.2016 13:49;476192.5628;5553003.013;476908.9084;5552740.637;;
30610;AP0610;01.05.2016 13:50;01.05.2016 13:50;475865.2211;5553222.154;476601.929;5552654.864;;
30611;AP0611;01.05.2016 13:50;01.05.2016 13:50;476629.9609;5552551.112;476070.9993;5552927.29;;
30612;AP0612;01.05.2016 13:51;01.05.2016 13:51;476649.1659;5552541.81;476205.2204;5552741.597;;
30613;AP0613;01.05.2016 13:52;01.05.2016 13:52;476698.7797;5552286.874;476663.5975;5552949.627;;
30614;AP0614;01.05.2016 13:53;01.05.2016 13:53;476923.31;5552826.389;476395.5294;5553080.607;;
30615;AP0615;01.05.2016 13:56;01.05.2016 13:56;476405.6885;5552447.804;476683.6785;5552562.725;;
30616;AP0616;01.05.2016 14:01;01.05.2016 14:01;476345.1579;5552287.624;476636.276;5552458.811;;
30617;AP0617;01.05.2016 14:02;01.05.2016 14:02;476753.9214;5552390.026;476663.3473;5552264.431;;
30618;AP0618;01.05.2016 14:05;01.05.2016 14:05;476818.6774;5552364.526;476755.5089;5552602.483;;
30619;AP0619;01.05.2016 14:07;01.05.2016 14:07;476448.3429;5552738.575;476681.2482;5552770.282;;
30620;AP0620;01.05.2016 14:08;01.05.2016 14:08;476417.0253;5553011.616;476331.6164;5553217.974;;
30621;AP0621;01.05.2016 14:11;01.05.2016 14:11;476694.2807;5553246.838;476049.0206;5553055.525;;
30622;AP0622;01.05.2016 14:12;01.05.2016 14:12;476333.8787;5553212.624;476157.0833;5552798.495;;
30623;AP0623;01.05.2016 14:13;01.05.2016 14:13;475915.8168;5553159.422;476902.3847;5552893.113;;
30624;AP0624;01.05.2016 14:15;01.05.2016 14:15;476305.3009;5552781.811;476698.7744;5552287.254;;
30625;AP0625;01.05.2016 14:19;01.05.2016 14:19;476016.8898;5552806.884;476168.3731;5552994.684;;
30626;AP0626;01.05.2016 14:19;01.05.2016 14:19;476088.5139;5552975.739;476252.3827;5552825.081;;
30627;AP0627;01.05.2016 14:20;01.05.2016 14:20;476439.4493;5553215.4;476469.3356;5552675.127;;
30628;AP0628;01.05.2016 14:20;01.05.2016 14:20;476646.0097;5552872.773;476525.3803;5552278.47;;
30629;AP0629;01.05.2016 14:22;01.05.2016 14:22;475865.2384;5553140.775;476698.929;5552677.102;;
30630;AP0630;01.05.2016 14:23;01.05.2016 14:23;476089.7545;5553093.568;476586.9229;5552450.147;;
30631;AP0631;01.05.2016 14:23;01.05.2016 14:23;475988.1147;5552929.537;476542.3374;5552768.566;;
30632;AP0632;01.05.2016 14:23;01.05.2016 14:23;476184.4764;5552887.75;476663.7634;5552803.418;;
30633;AP0633;01.05.2016 14:24;01.05.2016 14:24;476191.7107;5553023.102;476073.6884;5552198.675;;
30634;AP0634;01.05.2016 14:27;01.05.2016 14:27;476582.416;5553125.446;476337.467;5552250.013;;
30635;AP0635;01.05.2016 14:30;01.05.2016 14:30;476643.6498;5552937.629;476477.3178;5552801.276;;
30636;AP0636;01.05.2016 14:30;01.05.2016 14:30;476578.6829;5553304.274;476885.0669;5552948.335;;
30637;AP0637;01.05.2016 14:31;01.05.2016 14:31;476183.2936;5552977.927;476695.9489;5552385.79;;
30638;AP0638;01.05.2016 14:31;01.05.2016 14:31;476089.5958;5552923.274;476679.6541;5552512.427;;
30639;AP0639;01.05.2016 14:33;01.05.2016 14:33;476215.9353;5553006.955;476612.214;5552640.658;;
30640;AP0640;01.05.2016 14:34;01.05.2016 14:34;475971.9346;5552968.999;476789.8713;5552486.673;;
30641;AP0641;01.05.2016 14:38;01.05.2016 14:38;476512.8464;5552814.3;476639.0755;5552901.824;;
30642;AP0642;01.05.2016 14:42;01.05.2016 14:42;476872.4723;5552988.497;476306.3834;5553270.02;;
30643;AP0643;01.05.2016 14:42;01.05.2016 14:42;476832.1434;5553025.934;476155.041;5553150.226;;
30644;AP0644;01.05.2016 14:44;01.05.2016 14:44;476492.0163;5552734.763;476105.7632;5552979.776;;
30645;AP0645;01.05.2016 14:45;01.05.2016 14:45;476200.9774;5552964.952;475864.9995;5553149.754;;
30646;AP0646;01.05.2016 14:48;01.05.2016 14:48;475865.9255;5553114.956;475966.5067;5553291.678;;
30647;AP0647;01.05.2016 14:49;01.05.2016 14:49;476316.1427;5553260.451;476569.4551;5553237.609;;
30648;AP0648;01.05.2016 14:49;01.05.2016 14:49;476228.4083;5553031.89;476477.9044;5552907.599;;
30649;AP0649;01.05.2016 14:50;01.05.2016 14:50;476428.6171;5552269.332;476396.2503;5552224.917;;
30650;AP0650;01.05.2016 14:52;01.05.2016 14:52;476911.6304;5552581.392;476667.1242;5552506.393;;
30651;AP0651;01.05.2016 14:54;01.05.2016 14:54;476789.1768;5553006.783;476283.4406;5552554.58;;
30652;AP0652;01.05.2016 14:56;01.05.2016 14:56;476409.4721;5552889.615;475965.4127;5552192.945;;
30653;AP0653;01.05.2016 14:56;01.05.2016 14:56;476041.9117;5552733.55;476265.4571;5552793.956;;
30654;AP0654;01.05.2016 14:57;01.05.2016 14:57;476248.9604;5552654.328;476414.6962;5552670.761;;
30655;AP0655;01.05.2016 14:58;01.05.2016 14:58;476091.0976;5552799.133;476170.1652;5552660.771;;
30656;AP0656;01.05.2016 14:58;01.05.2016 14:58;475914.3464;5553033.811;476018.9991;5552783.192;;
30657;AP0657;01.05.2016 14:59;01.05.2016 14:59;476777.0515;5552520.454;476196.6869;5552987.129;;
30658;AP0658;01.05.2016 14:59;01.05.2016 14:59;476551.2913;5552751.406;476127.8733;5553255.905;;
30659;AP0659;01.05.2016 15:00;01.05.2016 15:00;476073.2259;5553045.584;476597.1548;5552749.57;;
30660;AP0660;01.05.2016 15:01;01.05.2016 15:01;476190.7653;5553009.871;476653.74;5552263.71;;
30661;AP0661;01.05.2016 15:01;01.05.2016 15:01;476096.0663;5553052.564;476414.8162;5552544.756;;
30662;AP0662;01.05.2016 15:02;01.05.2016 15:02;476134.6436;5552728.986;476484.218;5552736.421;;
30663;AP0663;01.05.2016 15:02;01.05.2016 15:02;476242.6382;5552238.016;476213.389;5552380.651;;
30664;AP0664;01.05.2016 15:05;01.05.2016 15:05;475956.9221;5552236.659;475987.2469;5552410.292;;
30665;AP0665;01.05.2016 15:05;01.05.2016 15:05;476135.8111;5552987.283;476717.9505;5552473.243;;
30666;AP0666;01.05.2016 15:06;01.05.2016 15:06;476121.2959;5553281.492;476720.5444;5552428.131;;
30667;AP0667;01.05.2016 15:07;01.05.2016 15:07;476585.2922;5552887.12;476223.3794;5552852.246;;
30668;AP0668;01.05.2016 15:07;01.05.2016 15:07;476758.7798;5552584.635;475990.6974;5552923.498;;
30669;AP0669;01.05.2016 15:09;01.05.2016 15:09;476086.4225;5553048.325;476680.2984;5552442.052;;
30670;AP0670;01.05.2016 15:10;01.05.2016 15:10;476192.0616;5552738.906;476576.479;5552875.092;;
30671;AP0671;01.05.2016 15:11;01.05.2016 15:11;475951.988;5553011.334;476888.1348;5552604.843;;
30672;AP0672;01.05.2016 15:11;01.05.2016 15:11;476316.4719;5552886.053;476069.0226;5552393.316;;
30673;AP0673;01.05.2016 15:12;01.05.2016 15:12;476581.5685;5552882.038;476016.5031;5552811.226;;
30674;AP0674;01.05.2016 15:13;01.05.2016 15:13;476715.8944;5552709.172;476208.444;5553005.025;;
30675;AP0675;01.05.2016 15:14;01.05.2016 15:14;476577.8491;5553242.883;475900.9711;5553287.716;;
30676;AP0676;01.05.2016 15:16;01.05.2016 15:16;476452.5049;5552960.797;475865.4734;5553131.947;;
30677;AP0677;01.05.2016 15:17;01.05.2016 15:17;476299.1253;5552771.627;476858.9286;5552935.924;;
30678;AP0678;01.05.2016 15:18;01.05.2016 15:18;476162.6049;5552859.513;476496.2471;5552743.88;;
30679;AP0679;01.05.2016 15:20;01.05.2016 15:20;476558.4119;5552850.435;476144.197;5552850.932;;
30680;AP0680;01.05.2016 15:20;01.05.2016 15:20;476911.9696;5552579.707;475889.973;5553023.566;;
30681;AP0681;01.05.2016 15:22;01.05.2016 15:22;476176.3028;5553302.011;476306.7017;5552775.477;;
30682;AP0682;01.05.2016 15:23;01.05.2016 15:23;476578.305;5553276.453;476558.8537;5552741.082;;
30683;AP0683;01.05.2016 15:24;01.05.2016 15:24;476280.826;5552820.795;476116.9407;5552976.761;;
30684;AP0684;01.05.2016 15:26;01.05.2016 15:26;476896.8358;5552809.82;476130.7603;5552909.539;;
30685;AP0685;01.05.2016 15:27;01.05.2016 15:27;476081.2185;5552965.606;476149.656;5553175.26;;
30686;AP0686;01.05.2016 15:29;01.05.2016 15:29;476148.8684;5552985.905;476330.0726;5553036.571;;
30687;AP0687;01.05.2016 15:31;01.05.2016 15:31;476152.1671;5552798.243;476531.4408;5552789.45;;
30688;AP0688;01.05.2016 15:32;01.05.2016 15:32;476429.1424;5552737.031;476404.36;5552817.625;;
30689;AP0689;01.05.2016 15:37;01.05.2016 15:37;476242.1932;5553035.191;476171.5447;5553086.913;;
30690;AP0690;01.05.2016 15:37;01.05.2016 15:37;476683.0551;5552959.3;476825.02;5553045.214;;
30691;AP0691;01.05.2016 15:40;01.05.2016 15:40;476105.7825;5552850.023;476866.6853;5553006.95;;
30692;AP0692;01.05.2016 15:43;01.05.2016 15:43;476295.1339;5553006.708;476727.7843;5552979.313;;
30693;AP0693;01.05.2016 15:46;01.05.2016 15:46;476091.1013;5553093.892;476430.7638;5552256.409;;
30694;AP0694;01.05.2016 15:50;01.05.2016 15:50;476284.3313;5552764.11;476616.5753;5552260.845;;
30695;AP0695;01.05.2016 15:51;01.05.2016 15:51;476652.6583;5553054.757;476281.7106;5552819.668;;
30696;AP0696;01.05.2016 15:51;01.05.2016 15:51;476408.1021;5552895.684;476179.4329;5552736.325;;
30697;AP0697;01.05.2016 15:51;01.05.2016 15:51;476644.4955;5552879.116;476402.4155;5553040.801;;
30698;AP0698;01.05.2016 15:53;01.05.2016 15:53;476858.3871;5552500.66;476920.4246;5552818.426;;
30699;AP0699;01.05.2016 15:54;01.05.2016 15:54;476244.668;5553014.358;475971.552;5552970.005;;
30700;AP0700;01.05.2016 15:56;01.05.2016 15:56;476751.5228;5553286.769;476145.491;5552985.203;;
30701;AP0701;01.05.2016 15:57;01.05.2016 15:57;476410.7896;5553024.073;476782.3717;5553003.738;;
30702;AP0702;01.05.2016 15:57;01.05.2016 15:57;476669.742;5553327.569;476442.3326;5552793.59;;
30703;AP0703;01.05.2016 15:59;01.05.2016 15:59;476641.7901;5552890.451;476874.4701;5552715.573;;
30704;AP0704;01.05.2016 16:01;01.05.2016 16:01;476613.6485;5552753.225;476418.6408;5553008.389;;
30705;AP0705;01.05.2016 16:05;01.05.2016 16:05;476832.2201;5553025.965;476581.4972;5552540.029;;
30706;AP0706;01.05.2016 16:05;01.05.2016 16:05;476308.6997;5553254.9;476683.4001;5552457.765;;
30707;AP0707;01.05.2016 16:06;01.05.2016 16:06;475864.9915;5553200.98;476069.9849;5553044.911;;
30708;AP0708;01.05.2016 16:06;01.05.2016 16:06;476238.2492;5553012.704;476183.372;5552977.946;;
30709;AP0709;01.05.2016 16:07;01.05.2016 16:07;476569.2874;5553241.781;476885.4726;5552850.757;;
30710;AP0710;01.05.2016 16:08;01.05.2016 16:08;476497.1155;5553111.473;476226.6092;5553106.061;;
30711;AP0711;01.05.2016 16:11;01.05.2016 16:11;476795.7731;5553009.735;476078.586;5552948.088;;
30712;AP0712;01.05.2016 16:11;01.05.2016 16:11;476869.4232;5552902.252;476114.7992;5552981.891;;
30713;AP0713;01.05.2016 16:11;01.05.2016 16:11;476306.8397;5552953.499;476647.3081;5552545.474;;
30714;AP0714;01.05.2016 16:12;01.05.2016 16:12;476178.6024;5553058.568;476715.715;5552472.843;;
30715;AP0715;01.05.2016 16:15;01.05.2016 16:15;476659.5348;5552668.071;476278.3423;5552854.716;;
30716;AP0716;01.05.2016 16:17;01.05.2016 16:17;476811.3988;5552401.042;476058.0468;5552941.433;;
30717;AP0717;01.05.2016 16:19;01.05.2016 16:19;476882.5913;5552860.002;476211.0067;5552742.852;;
30718;AP0718;01.05.2016 16:22;01.05.2016 16:22;476423.5257;5553191.982;476428.8948;5552553.929;;
30719;AP0719;01.05.2016 16:24;01.05.2016 16:24;476307.7788;5553260.911;476740.8425;5552985.156;;
30720;AP0720;01.05.2016 16:25;01.05.2016 16:25;476456.4395;5552932.884;476359.1646;5553213.99;;
30721;AP0721;01.05.2016 16:26;01.05.2016 16:26;476091.5796;5552636.474;475969.6396;5552676.044;;
30722;AP0722;01.05.2016 16:28;01.05.2016 16:28;475992.4602;5552919.375;476000.114;5552518.052;;
30723;AP0723;01.05.2016 16:31;01.05.2016 16:31;476823.4805;5553022.134;476713.112;5552776.443;;
30724;AP0724;01.05.2016 16:33;01.05.2016 16:33;476184.8179;5553032.565;476637.3345;5552594.914;;
30725;AP0725;01.05.2016 16:34;01.05.2016 16:34;476405.8479;5552743.529;476530.9746;5552451.439;;
30726;AP0726;01.05.2016 16:36;01.05.2016 16:36;476556.7943;5552859.528;476674.9524;5552782.213;;
30727;AP0727;01.05.2016 16:41;01.05.2016 16:41;476377.3164;5552814.504;476482.3558;5552713.946;;
30728;AP0728;01.05.2016 16:41;01.05.2016 16:41;476640.3673;5552663.677;476328.8956;5552789.434;;
30729;AP0729;01.05.2016 16:42;01.05.2016 16:42;476530.8879;5552812.872;476291.5879;5552998.303;;
30730;AP0730;01.05.2016 16:48;01.05.2016 16:48;476612.3213;5552640.463;476214.6977;5552896.561;;
30731;AP0731;01.05.2016 16:48;01.05.2016 16:48;476129.1446;5552981.803;476714.701;5552973.46;;
30732;AP0732;01.05.2016 16:49;01.05.2016 16:49;476118.2551;5553100.414;476916.5062;5552848.084;;
30733;AP0733;01.05.2016 16:52;01.05.2016 16:52;476697.3551;5552348.62;476131.1124;5552803.243;;
30734;AP0734;01.05.2016 16:54;01.05.2016 16:54;476549.6876;5552754.48;476129.1713;5552825.962;;
30735;AP0735;01.05.2016 16:56;01.05.2016 16:56;476499.8929;5552751.736;476156.7916;5552987.553;;
30736;AP0736;01.05.2016 16:58;01.05.2016 16:58;476631.9807;5552757.288;476279.1213;5552794.243;;
30737;AP0737;01.05.2016 17:00;01.05.2016 17:00;476667.1647;5552378.356;476201.8901;5552740.916;;
30738;AP0738;01.05.2016 17:02;01.05.2016 17:02;476469.008;5552695.044;476309.7578;5552774.055;;
30739;AP0739;01.05.2016 17:03;01.05.2016 17:03;476664.7776;5552669.273;476208.823;5552306.291;;
30740;AP0740;01.05.2016 17:05;01.05.2016 17:05;476864.0586;5552919.464;476436.3209;5552222.957;;
30741;AP0741;01.05.2016 17:06;01.05.2016 17:06;476367.9066;5552409.173;476638.1314;5552934.311;;
30742;AP0742;01.05.2016 17:12;01.05.2016 17:12;476515.186;5552784.69;476579.8476;5553088.671;;
30743;AP0743;01.05.2016 17:13;01.05.2016 17:13;475865.9093;5553285.617;475938.6916;5552807.93;;
30744;AP0744;01.05.2016 17:13;01.05.2016 17:13;475935.6962;5552825.81;475934.9803;5552830.084;;
30745;AP0745;01.05.2016 17:15;01.05.2016 17:15;476378.197;5552666.51;476319.1664;5552758.445;;
30746;AP0746;01.05.2016 17:16;01.05.2016 17:16;476430.9546;5552685.025;476233.0009;5552657.86;;
30747;AP0747;01.05.2016 17:19;01.05.2016 17:19;476750.9245;5552989.668;476744.2728;5552782.794;;
30748;AP0748;01.05.2016 17:20;01.05.2016 17:20;476372.0321;5553106.51;476725.6524;5552778.999;;
30749;AP0749;01.05.2016 17:24;01.05.2016 17:24;476207.8451;5552929.453;476637.6949;5552594.258;;
30750;AP0750;01.05.2016 17:26;01.05.2016 17:26;476300.7436;5552957.003;476687.0251;5552497.231;;
