customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY;
20509;AP0509;17.06.2016 11:41;17.06.2016 11:41;475928.2369;5552870.339;476148.9299;5553173.996;
20510;AP0510;17.06.2016 11:42;17.06.2016 11:42;476192.789;5553002.149;476113.7685;5553300.583;
20511;AP0511;17.06.2016 11:43;17.06.2016 11:43;476551.1301;5552840.497;476159.7429;5552972.024;
20512;AP0512;17.06.2016 11:43;17.06.2016 11:43;476864.5571;5552917.864;476004.6066;5552882.856;
20513;AP0513;17.06.2016 11:45;17.06.2016 11:45;476585.759;5552747.045;476310.2113;5552954.029;
20514;AP0514;17.06.2016 11:45;17.06.2016 11:45;476428.3411;5552878.902;476163.2933;5553118.125;
20515;AP0515;17.06.2016 11:46;17.06.2016 11:46;476245.7134;5552819.681;476176.5017;5552903.177;
20516;AP0516;17.06.2016 11:48;17.06.2016 11:48;476230.3645;5552861.618;476196.7114;5552884.747;
20517;AP0517;17.06.2016 11:48;17.06.2016 11:48;476249.1087;5552821.309;476297.2357;5552868.72;
20518;AP0518;17.06.2016 11:50;17.06.2016 11:50;476197.6231;5552982.29;476127.948;5552964.056;
20519;AP0519;17.06.2016 11:50;17.06.2016 11:50;476237.405;5552816.308;476173.8605;5552991.101;
20520;AP0520;17.06.2016 11:51;17.06.2016 11:51;476071.9858;5553007.161;475990.1192;5552680.689;
20521;AP0521;17.06.2016 11:53;17.06.2016 11:53;476192.7389;5553002.34;476682.1067;5552451.212;
20522;AP0522;17.06.2016 11:56;17.06.2016 11:56;476299.5057;5552991.965;476757.1421;5552690.857;
20523;AP0523;17.06.2016 11:57;17.06.2016 11:57;476576.479;5552875.092;476098.704;5553095.718;
20524;AP0524;17.06.2016 12:01;17.06.2016 12:01;476760.1897;5552480.779;475993.0535;5553293.283;
20525;AP0525;17.06.2016 12:03;17.06.2016 12:03;476672.6602;5552495.476;475880.491;5553019.581;
20526;AP0526;17.06.2016 12:04;17.06.2016 12:04;476646.8333;5552577.617;476257.6159;5552753.8;
20527;AP0527;17.06.2016 12:05;17.06.2016 12:05;476007.7265;5552684.684;476263.2999;5552836.512;
20528;AP0528;17.06.2016 12:05;17.06.2016 12:05;475865.7002;5553123.426;476047.6018;5553055.235;
20529;AP0529;17.06.2016 12:06;17.06.2016 12:06;476770.4115;5553089.202;476196.8691;5553024.337;
20530;AP0530;17.06.2016 12:07;17.06.2016 12:07;476653.0843;5552832.916;476390.8071;5552889.05;
20531;AP0531;17.06.2016 12:07;17.06.2016 12:07;476242.2963;5553063.225;476119.9003;5553100.809;
20532;AP0532;17.06.2016 12:09;17.06.2016 12:09;476889.4039;5552838.144;476184.5128;5553033.729;
20533;AP0533;17.06.2016 12:10;17.06.2016 12:10;476252.155;5552752.518;476319.8334;5552870.89;
20534;AP0534;17.06.2016 12:11;17.06.2016 12:11;476067.102;5553028.647;476235.3751;5553011.963;
20535;AP0535;17.06.2016 12:13;17.06.2016 12:13;476081.7753;5553083.502;476246.7188;5552854.941;
20536;AP0536;17.06.2016 12:16;17.06.2016 12:16;476076.6512;5552986.636;475922.8139;5553037.371;
20537;AP0537;17.06.2016 12:20;17.06.2016 12:20;475931.0081;5553067.926;476283.0122;5552858.177;
20538;AP0538;17.06.2016 12:20;17.06.2016 12:20;476149.6625;5553171.146;476190.0636;5553012.548;
20539;AP0539;17.06.2016 12:20;17.06.2016 12:20;476119.0209;5552963.747;476887.6242;5552604.741;
20540;AP0540;17.06.2016 12:21;17.06.2016 12:21;476199.9899;5552970.057;476507.8743;5552768.935;
20541;AP0541;17.06.2016 12:22;17.06.2016 12:22;476377.6852;5553047.674;476080.0949;5552973.768;
20542;AP0542;17.06.2016 12:22;17.06.2016 12:22;476771.9558;5552999.078;476085.7229;5552975.085;
20543;AP0543;17.06.2016 12:22;17.06.2016 12:22;476275.0896;5553022.196;476052.9975;5552661.054;
20544;AP0544;17.06.2016 12:24;17.06.2016 12:24;476082.7018;5553047.553;476309.3369;5552603.562;
20545;AP0545;17.06.2016 12:25;17.06.2016 12:25;476274.9333;5553022.155;476797.6017;5553010.554;
20546;AP0546;17.06.2016 12:28;17.06.2016 12:28;476120.3182;5552955.63;476433.688;5552751.085;
20547;AP0547;17.06.2016 12:28;17.06.2016 12:28;476844.1146;5552983.456;475977.5968;5553292.348;
20548;AP0548;17.06.2016 12:29;17.06.2016 12:29;476910.9291;5552511.387;475964.5719;5552988.358;
20549;AP0549;17.06.2016 12:30;17.06.2016 12:30;476164.5424;5553111.534;475865.2228;5553222.308;
20550;AP0550;17.06.2016 12:31;17.06.2016 12:31;475925.019;5553116.504;476164.1339;5552799.964;
20551;AP0551;17.06.2016 12:32;17.06.2016 12:32;476279.7378;5552792.232;476263.3675;5553019.176;
20552;AP0552;17.06.2016 12:32;17.06.2016 12:32;476138.0688;5552877.661;476210.3743;5553005.522;
20553;AP0553;17.06.2016 12:33;17.06.2016 12:33;476018.568;5552788.034;475951.0992;5552733.862;
20554;AP0554;17.06.2016 12:34;17.06.2016 12:34;476320.8966;5552866.094;476113.4789;5552981.582;
20555;AP0555;17.06.2016 12:37;17.06.2016 12:37;476266.6374;5553020.018;476109.1367;5552835.702;
20556;AP0556;17.06.2016 12:43;17.06.2016 12:43;476067.8404;5553074.469;476172.4245;5552995.605;
20557;AP0557;17.06.2016 12:44;17.06.2016 12:44;475865.2876;5553138.929;476123.6557;5552965.193;
20558;AP0558;17.06.2016 12:45;17.06.2016 12:45;476239.5998;5553034.57;476155.7369;5552895.337;
20559;AP0559;17.06.2016 12:46;17.06.2016 12:46;476146.8045;5552968.782;475915.8616;5553034.448;
20560;AP0560;17.06.2016 12:46;17.06.2016 12:46;475932.1915;5553058.327;475887.0167;5553022.323;
20561;AP0561;17.06.2016 12:47;17.06.2016 12:47;476031.5389;5553068.547;476026.8021;5553051.002;
20562;AP0562;17.06.2016 12:48;17.06.2016 12:48;476286.3642;5552770.621;476286.4233;5552770.428;
20563;AP0563;17.06.2016 12:49;17.06.2016 12:49;476146.1693;5552842.33;476218.0408;5552880.899;
20564;AP0564;17.06.2016 12:50;17.06.2016 12:50;475865.7399;5553270.005;476077.3781;5552736.712;
20565;AP0565;17.06.2016 12:51;17.06.2016 12:51;476242.6923;5552750.295;476585.4667;5552258.452;
20566;AP0566;17.06.2016 12:51;17.06.2016 12:51;476320.9747;5552865.742;476453.7123;5552628.305;
20567;AP0567;17.06.2016 12:52;17.06.2016 12:52;476053.9686;5552590.816;476378.7031;5552232.434;
20568;AP0568;17.06.2016 12:53;17.06.2016 12:53;476173.3626;5552801.889;476181.2738;5552457.515;
20569;AP0569;17.06.2016 12:56;17.06.2016 12:56;476681.9181;5553151.813;476274.1893;5553042.853;
20570;AP0570;17.06.2016 12:59;17.06.2016 12:59;476523.6484;5552826.717;476495.1768;5553068.75;
20571;AP0571;17.06.2016 13:01;17.06.2016 13:01;476478.7877;5552887.078;476121.4409;5552977.047;
20572;AP0572;17.06.2016 13:03;17.06.2016 13:03;476818.9602;5553020.111;476304.8667;5552782.575;
20573;AP0573;17.06.2016 13:03;17.06.2016 13:03;476044.6888;5553070.692;476074.3955;5552996.56;
20574;AP0574;17.06.2016 13:08;17.06.2016 13:08;476264.879;5552842.002;476156.505;5553144.531;
20575;AP0575;17.06.2016 13:10;17.06.2016 13:10;476287.4351;5552861.455;476153.4744;5552907.139;
20576;AP0576;17.06.2016 13:13;17.06.2016 13:13;476095.9701;5552801.491;475867.4249;5553058.618;
20577;AP0577;17.06.2016 13:15;17.06.2016 13:15;476297.8777;5552501.829;476307.2069;5552775.734;
20578;AP0578;17.06.2016 13:16;17.06.2016 13:16;476549.6319;5552838.452;476300.9292;5552956.165;
20579;AP0579;17.06.2016 13:16;17.06.2016 13:16;476188.6889;5552988.481;476657.3485;5552819.783;
20580;AP0580;17.06.2016 13:18;17.06.2016 13:18;475892.6782;5553024.704;476254.8911;5553016.992;
20581;AP0581;17.06.2016 13:18;17.06.2016 13:18;476105.6191;5552805.153;476581.9316;5553134.477;
20582;AP0582;17.06.2016 13:19;17.06.2016 13:19;475867.8976;5553040.853;476315.2972;5553286.449;
20583;AP0583;17.06.2016 13:22;17.06.2016 13:22;476112.6792;5552981.394;476442.4842;5553096.526;
20584;AP0584;17.06.2016 13:22;17.06.2016 13:22;476123.0621;5552968.369;476622.3328;5552962.576;
20585;AP0585;17.06.2016 13:22;17.06.2016 13:22;476236.4376;5553033.812;476813.6045;5553082.811;
20586;AP0586;17.06.2016 13:24;17.06.2016 13:24;476566.8945;5553301.33;476195.4802;5553302.647;
20587;AP0587;17.06.2016 13:25;17.06.2016 13:25;476306.9855;5552928.845;475871.1765;5553164.164;
20588;AP0588;17.06.2016 13:27;17.06.2016 13:27;476255.2655;5553038.321;476071.605;5553008.836;
20589;AP0589;17.06.2016 13:27;17.06.2016 13:27;476116.8551;5552818.502;476099.1098;5552878.514;
20590;AP0590;17.06.2016 13:29;17.06.2016 13:29;476251.8135;5552752.437;476221.3732;5552865.288;
20591;AP0591;17.06.2016 13:29;17.06.2016 13:29;476470.2769;5552429.095;476052.5749;5552297.623;
20592;AP0592;17.06.2016 13:30;17.06.2016 13:30;476367.7991;5552409.15;476263.4786;5552587.342;
20593;AP0593;17.06.2016 13:30;17.06.2016 13:30;475995.0604;5553062.594;476581.5685;5552882.038;
20594;AP0594;17.06.2016 13:30;17.06.2016 13:30;476222.9212;5553008.755;476658.4965;5552557.281;
20595;AP0595;17.06.2016 13:31;17.06.2016 13:31;476128.3015;5552919.618;476898.3736;5552801.007;
20596;AP0596;17.06.2016 13:31;17.06.2016 13:31;476086.4618;5553048.334;476766.5207;5552996.646;
20597;AP0597;17.06.2016 13:32;17.06.2016 13:32;476059.3418;5552263.06;476273.7436;5552588.681;
20598;AP0598;17.06.2016 13:33;17.06.2016 13:33;476092.3056;5552377.604;476328.6763;5552488.684;
20599;AP0599;17.06.2016 13:33;17.06.2016 13:33;476340.0183;5552618.828;476219.0345;5553007.754;
20600;AP0600;17.06.2016 13:35;17.06.2016 13:35;476224.3389;5552667.574;476173.7013;5552913.23;
20601;AP0601;17.06.2016 13:36;17.06.2016 13:36;476216.9901;5552656.177;476462.5376;5552654.753;
20602;AP0602;17.06.2016 13:39;17.06.2016 13:39;476162.5491;5552799.634;476347.6227;5552276.697;
20603;AP0603;17.06.2016 13:41;17.06.2016 13:41;476030.2885;5552325.615;476761.3735;5552383.089;
20604;AP0604;17.06.2016 13:43;17.06.2016 13:43;476313.7946;5552431.283;476560.4469;5552853.213;
20605;AP0605;17.06.2016 13:43;17.06.2016 13:43;476083.9317;5552433.07;476773.0499;5552534.172;
20606;AP0606;17.06.2016 13:44;17.06.2016 13:44;476336.1355;5552250.48;476807.9656;5552414.47;
20607;AP0607;17.06.2016 13:45;17.06.2016 13:45;475967.3001;5552675.513;476156.6282;5552971.244;
20608;AP0608;17.06.2016 13:46;17.06.2016 13:46;476141.8405;5552861.21;476237.2475;5552795.063;
20609;AP0609;17.06.2016 13:55;17.06.2016 13:55;475932.2083;5553058.191;476481.3839;5552711.237;
20610;AP0610;17.06.2016 13:56;17.06.2016 13:56;476166.1365;5552800.382;476636.7364;5552758.341;
20611;AP0611;17.06.2016 13:56;17.06.2016 13:56;476155.0406;5553109.251;476713.2645;5552680.39;
20612;AP0612;17.06.2016 13:59;17.06.2016 13:59;475865.1882;5553219.118;476583.4262;5552688.595;
20613;AP0613;17.06.2016 14:00;17.06.2016 14:00;476240.4799;5552781.037;476607.151;5552453.698;
20614;AP0614;17.06.2016 14:06;17.06.2016 14:06;476188.7077;5552844.945;476907.2113;5552510.628;
20615;AP0615;17.06.2016 14:07;17.06.2016 14:07;476626.5659;5552660.513;476170.0545;5552454.714;
20616;AP0616;17.06.2016 14:09;17.06.2016 14:09;476654.1076;5552532.064;476061.209;5552253.524;
20617;AP0617;17.06.2016 14:12;17.06.2016 14:12;476211.4664;5552911.698;475903.3776;5553029.201;
20618;AP0618;17.06.2016 14:17;17.06.2016 14:17;476315.7264;5552889.416;476284.9271;5552859.597;
20619;AP0619;17.06.2016 14:18;17.06.2016 14:18;476006.3651;5553046.844;475865.1941;5553219.663;
20620;AP0620;17.06.2016 14:19;17.06.2016 14:19;476059.4966;5553052.878;476148.2139;5552985.769;
20621;AP0621;17.06.2016 14:22;17.06.2016 14:22;476135.4007;5553226.623;476048.9214;5553055.504;
20622;AP0622;17.06.2016 14:23;17.06.2016 14:23;475866.1708;5553105.743;475963.9985;5553057.527;
20623;AP0623;17.06.2016 14:24;17.06.2016 14:24;476423.7475;5553172.448;475958.7133;5553056.665;
20624;AP0624;17.06.2016 14:24;17.06.2016 14:24;476849.2495;5552966.98;476192.3643;5552845.997;
20625;AP0625;17.06.2016 14:25;17.06.2016 14:25;476313.502;5552672.117;476316.8871;5552762.227;
20626;AP0626;17.06.2016 14:25;17.06.2016 14:25;476298.3241;5552500.198;476074.5284;5552658.459;
20627;AP0627;17.06.2016 14:26;17.06.2016 14:26;475969.4542;5552630.215;476446.4647;5552733.481;
20628;AP0628;17.06.2016 14:27;17.06.2016 14:27;476141.6991;5552861.827;476017.7058;5552797.718;
20629;AP0629;17.06.2016 14:28;17.06.2016 14:28;476813.8897;5553017.841;476116.7933;5552977.683;
20630;AP0630;17.06.2016 14:29;17.06.2016 14:29;476641.4967;5552936.335;476013.4344;5553048.282;
20631;AP0631;17.06.2016 14:41;17.06.2016 14:41;476169.4844;5552994.937;476245.2769;5552760.225;
20632;AP0632;17.06.2016 14:42;17.06.2016 14:42;476289.3761;5552809.846;476260.7506;5553039.634;
20633;AP0633;17.06.2016 14:43;17.06.2016 14:43;476485.9346;5552822.443;476909.1337;5552593.792;
20634;AP0634;17.06.2016 14:43;17.06.2016 14:43;476648.3416;5552940.452;476758.6978;5552578.943;
20635;AP0635;17.06.2016 14:46;17.06.2016 14:46;476221.9845;5553030.351;475880.1324;5553163.213;
20636;AP0636;17.06.2016 14:47;17.06.2016 14:47;475969.2608;5552976.03;476014.2898;5552836.086;
20637;AP0637;17.06.2016 14:53;17.06.2016 14:53;476117.405;5552806.498;476897.8962;5552803.742;
20638;AP0638;17.06.2016 14:53;17.06.2016 14:53;476207.9801;5553026.998;476420.8641;5553003.948;
20639;AP0639;17.06.2016 14:54;17.06.2016 14:54;476290.4712;5552266.479;476297.948;5552771.029;
20640;AP0640;17.06.2016 14:54;17.06.2016 14:54;476508.8405;5552771.016;476596.293;5552663.447;
20641;AP0641;17.06.2016 14:55;17.06.2016 14:55;476654.4729;5552944.139;476135.8055;5552729.122;
20642;AP0642;17.06.2016 14:56;17.06.2016 14:56;476661.2558;5552668.465;476070.9352;5552520.103;
20643;AP0643;17.06.2016 14:56;17.06.2016 14:56;476532.4896;5552835.473;476281.9282;5552560.108;
20644;AP0644;17.06.2016 14:57;17.06.2016 14:57;476419.5168;5552559.514;476293.4585;5552676.812;
20645;AP0645;17.06.2016 15:01;17.06.2016 15:01;476446.4954;5552606.676;476150.8136;5552660.495;
20646;AP0646;17.06.2016 15:01;17.06.2016 15:01;476864.831;5552916.985;476296.6561;5552506.293;
20647;AP0647;17.06.2016 15:02;17.06.2016 15:02;476709.3662;5552971.072;476842.2448;5552989.455;
20648;AP0648;17.06.2016 15:03;17.06.2016 15:03;476898.1049;5552802.547;476219.7021;5553029.805;
20649;AP0649;17.06.2016 15:03;17.06.2016 15:03;476705.0302;5552728.288;476753.832;5552784.743;
20650;AP0650;17.06.2016 15:05;17.06.2016 15:05;476238.2393;5552790.76;476635.7712;5552915.668;
20651;AP0651;17.06.2016 15:08;17.06.2016 15:08;476434.7692;5552696.942;476283.1031;5552817.893;
20652;AP0652;17.06.2016 15:09;17.06.2016 15:09;476158.5662;5552648.536;476144.4952;5552730.144;
20653;AP0653;17.06.2016 15:09;17.06.2016 15:09;476357.6236;5553137.706;476076.8572;5552658.179;
20654;AP0654;17.06.2016 15:10;17.06.2016 15:10;476630.7498;5553048.349;476116.2306;5552816.897;
20655;AP0655;17.06.2016 15:11;17.06.2016 15:11;475975.959;5552602.782;476067.503;5553026.882;
20656;AP0656;17.06.2016 15:11;17.06.2016 15:11;476035.4332;5552692.684;476274.2579;5552827.673;
20657;AP0657;17.06.2016 15:15;17.06.2016 15:15;476579.8997;5553172.363;476460.251;5552647.901;
20658;AP0658;17.06.2016 15:16;17.06.2016 15:16;476186.1824;5553027.358;476662.7421;5552668.806;
20659;AP0659;17.06.2016 15:16;17.06.2016 15:16;476412.7227;5552669.279;476580.4921;5553161.316;
20660;AP0660;17.06.2016 15:18;17.06.2016 15:18;476776.18;5552694.868;476751.0019;5553083.525;
20661;AP0661;17.06.2016 15:18;17.06.2016 15:18;475921.5212;5553144.876;476292.8806;5552768.453;
20662;AP0662;17.06.2016 15:23;17.06.2016 15:23;476281.7618;5553023.915;476317.4584;5552881.604;
20663;AP0663;17.06.2016 15:23;17.06.2016 15:23;476658.2617;5552557.231;476814.2913;5552363.725;
20664;AP0664;17.06.2016 15:24;17.06.2016 15:24;476550.5612;5552752.805;476519.1257;5552813.052;
20665;AP0665;17.06.2016 15:24;17.06.2016 15:24;476126.6927;5552728.518;476188.6042;5552988.856;
20666;AP0666;17.06.2016 15:25;17.06.2016 15:25;475923.7393;5553126.885;476088.6448;5552928.079;
20667;AP0667;17.06.2016 15:26;17.06.2016 15:26;476134.2206;5552358.322;476226.4913;5552469.624;
20668;AP0668;17.06.2016 15:29;17.06.2016 15:29;475951.5621;5552300.515;476131.7929;5552803.081;
20669;AP0669;17.06.2016 15:30;17.06.2016 15:30;476278.1563;5552573.889;476042.7344;5552420.652;
20670;AP0670;17.06.2016 15:30;17.06.2016 15:30;476288.2125;5552537.145;476045.2688;5552335.731;
20671;AP0671;17.06.2016 15:31;17.06.2016 15:31;476417.6016;5552520.085;476072.7178;5552786.448;
20672;AP0672;17.06.2016 15:32;17.06.2016 15:32;476531.701;5552813.982;475926.0246;5553038.72;
20673;AP0673;17.06.2016 15:35;17.06.2016 15:35;476119.9608;5552957.867;476504.2003;5552761.018;
20674;AP0674;17.06.2016 15:35;17.06.2016 15:35;476122.5789;5552984.276;476680.9723;5552768.144;
20675;AP0675;17.06.2016 15:37;17.06.2016 15:37;476478.7134;5552801.952;475886.3979;5553022.063;
20676;AP0676;17.06.2016 15:37;17.06.2016 15:37;476395.7781;5552656.552;476139.6272;5552870.864;
20677;AP0677;17.06.2016 15:40;17.06.2016 15:40;476020.6316;5552720.015;476300.4532;5552958.312;
20678;AP0678;17.06.2016 15:42;17.06.2016 15:42;476277.7543;5552761.459;476224.9708;5553009.283;
20679;AP0679;17.06.2016 15:43;17.06.2016 15:43;476044.3974;5553054.584;476572.1959;5552869.247;
20680;AP0680;17.06.2016 15:47;17.06.2016 15:47;476115.6152;5552729.617;476772.3511;5552694.061;
20681;AP0681;17.06.2016 15:48;17.06.2016 15:48;476646.4376;5552293.677;476347.4465;5552714.313;
20682;AP0682;17.06.2016 15:50;17.06.2016 15:50;476867.51;5553004.32;475993.2953;5552917.422;
20683;AP0683;17.06.2016 15:52;17.06.2016 15:52;476736.2975;5552667.263;476055.6192;5552583.937;
20684;AP0684;17.06.2016 15:53;17.06.2016 15:53;476860.3057;5552501.052;476020.0725;5552451.295;
20685;AP0685;17.06.2016 15:54;17.06.2016 15:54;476314.8522;5553300.132;476281.8695;5552785.28;
20686;AP0686;17.06.2016 15:55;17.06.2016 15:55;476752.0733;5553284.603;476069.9479;5552524.218;
20687;AP0687;17.06.2016 15:57;17.06.2016 15:57;476440.6211;5552715.225;476158.0435;5552778.519;
20688;AP0688;17.06.2016 15:57;17.06.2016 15:57;476405.0884;5552514.213;476860.4908;5552930.911;
20689;AP0689;17.06.2016 15:59;17.06.2016 15:59;476359.9892;5552863.545;476104.6494;5553097.146;
20690;AP0690;17.06.2016 16:02;17.06.2016 16:02;476650.4344;5552852.853;475868.4875;5553018.687;
20691;AP0691;17.06.2016 16:02;17.06.2016 16:02;476113.8259;5552810.718;476634.2739;5552921.942;
20692;AP0692;17.06.2016 16:03;17.06.2016 16:03;476543.6853;5552846.542;476436.3631;5552576.311;
20693;AP0693;17.06.2016 16:04;17.06.2016 16:04;476085.1882;5552633.806;476098.9677;5552879.121;
20694;AP0694;17.06.2016 16:06;17.06.2016 16:06;476424.1496;5552677.862;475931.1468;5552852.969;
20695;AP0695;17.06.2016 16:06;17.06.2016 16:06;476676.9218;5552778.48;476488.8472;5552727.934;
20696;AP0696;17.06.2016 16:07;17.06.2016 16:07;476916.7161;5552817.714;476458.4016;5552763.175;
20697;AP0697;17.06.2016 16:07;17.06.2016 16:07;476448.8776;5552739.882;476025.3962;5552433.489;
20698;AP0698;17.06.2016 16:10;17.06.2016 16:10;476169.2527;5552660.758;476236.1272;5552799.923;
20699;AP0699;17.06.2016 16:11;17.06.2016 16:11;476152.2939;5552986.617;476466.6316;5552428.403;
20700;AP0700;17.06.2016 16:13;17.06.2016 16:13;476285.7064;5552772.766;476493.6042;5552433.523;
20701;AP0701;17.06.2016 16:14;17.06.2016 16:14;476264.4801;5552841.342;476303.4806;5552873.349;
20702;AP0702;17.06.2016 16:15;17.06.2016 16:15;476047.7832;5552750.302;476134.1907;5553231.33;
20703;AP0703;17.06.2016 16:16;17.06.2016 16:16;476737.0557;5552983.463;476106.0644;5552848.819;
20704;AP0704;17.06.2016 16:18;17.06.2016 16:18;476765.173;5553175.868;476257.995;5552792.771;
20705;AP0705;17.06.2016 16:20;17.06.2016 16:20;475865.8282;5553278.147;476147.3753;5552730.482;
20706;AP0706;17.06.2016 16:22;17.06.2016 16:22;476255.8873;5552829.117;476298.9;5552965.319;
20707;AP0707;17.06.2016 16:22;17.06.2016 16:22;476138.6145;5552875.281;476290.0633;5552863.404;
20708;AP0708;17.06.2016 16:25;17.06.2016 16:25;475990.6331;5552923.648;476219.536;5553029.765;
20709;AP0709;17.06.2016 16:26;17.06.2016 16:26;476278.6722;5553043.926;476123.0646;5552968.357;
20710;AP0710;17.06.2016 16:27;17.06.2016 16:27;476124.8791;5552933.541;476101.313;5553033.733;
20711;AP0711;17.06.2016 16:27;17.06.2016 16:27;476833.3441;5553026.415;475945.1804;5552769.195;
20712;AP0712;17.06.2016 16:28;17.06.2016 16:28;476281.1782;5553050.129;475968.3224;5552675.745;
20713;AP0713;17.06.2016 16:28;17.06.2016 16:28;475865.5166;5553130.325;476061.6674;5552740.333;
20714;AP0714;17.06.2016 16:28;17.06.2016 16:28;476061.538;5553047.759;476203.9303;5552949.689;
20715;AP0715;17.06.2016 16:29;17.06.2016 16:29;476774.9909;5553209.991;476188.0702;5552804.956;
20716;AP0716;17.06.2016 16:31;17.06.2016 16:31;476337.2854;5552858.444;476168.7223;5552994.763;
20717;AP0717;17.06.2016 16:33;17.06.2016 16:33;475892.1116;5553161.94;476315.2116;5552891.738;
20718;AP0718;17.06.2016 16:36;17.06.2016 16:36;476241.0287;5552778.657;476122.1457;5553278.185;
20719;AP0719;17.06.2016 16:37;17.06.2016 16:37;476293.1543;5553006.564;476183.3848;5552993.082;
20720;AP0720;17.06.2016 16:38;17.06.2016 16:38;476306.6111;5552775.431;475987.7022;5552930.502;
20721;AP0721;17.06.2016 16:39;17.06.2016 16:39;476115.0129;5553099.636;476719.1641;5552703.418;
20722;AP0722;17.06.2016 16:39;17.06.2016 16:39;475865.731;5553269.172;476735.3233;5552982.687;
20723;AP0723;17.06.2016 16:41;17.06.2016 16:41;475968.718;5552675.834;476418.8728;5552523.895;
20724;AP0724;17.06.2016 16:43;17.06.2016 16:43;476020.6525;5552747.052;476590.3989;5552674.967;
20725;AP0725;17.06.2016 16:48;17.06.2016 16:48;476159.0946;5552578.838;476219.2483;5552875.242;
20726;AP0726;17.06.2016 16:51;17.06.2016 16:51;476282.5671;5552557.773;476099.7927;5552875.599;
20727;AP0727;17.06.2016 16:51;17.06.2016 16:51;476522.5253;5552800.506;476573.6997;5553131.986;
20728;AP0728;17.06.2016 16:52;17.06.2016 16:52;476582.9858;5552689.455;476189.4314;5553022.556;
20729;AP0729;17.06.2016 16:52;17.06.2016 16:52;476247.0493;5552752.536;476868.1667;5552906.282;
20730;AP0730;17.06.2016 16:57;17.06.2016 16:57;476235.7239;5552801.673;476253.9565;5553304.587;
20731;AP0731;17.06.2016 16:58;17.06.2016 16:58;476246.1963;5552756.237;475867.6159;5553051.44;
20732;AP0732;17.06.2016 17:01;17.06.2016 17:01;476182.1959;5552977.651;476191.1172;5552887.717;
20733;AP0733;17.06.2016 17:02;17.06.2016 17:02;476124.1312;5552936.583;476118.9168;5552964.398;
20734;AP0734;17.06.2016 17:03;17.06.2016 17:03;476054.2028;5552589.84;476157.8142;5552884.502;
20735;AP0735;17.06.2016 17:05;17.06.2016 17:05;476531.3364;5552479.073;476765.3557;5552580.325;
20736;AP0736;17.06.2016 17:07;17.06.2016 17:07;476487.2892;5552724.577;476474.9251;5552691.878;
20737;AP0737;17.06.2016 17:07;17.06.2016 17:07;476017.4441;5552800.658;476577.6932;5552876.749;
20738;AP0738;17.06.2016 17:08;17.06.2016 17:08;476198.1132;5552847.65;476555.4273;5552743.479;
20739;AP0739;17.06.2016 17:09;17.06.2016 17:09;476236.9332;5553033.931;476089.8396;5552922.042;
20740;AP0740;17.06.2016 17:10;17.06.2016 17:10;476272.1952;5552850.16;476075.481;5552501.157;
20741;AP0741;17.06.2016 17:11;17.06.2016 17:11;476420.2736;5553215.619;476350.1399;5552710.125;
20742;AP0742;17.06.2016 17:13;17.06.2016 17:13;476440.0849;5552965.553;476437.4957;5552810.399;
20743;AP0743;17.06.2016 17:14;17.06.2016 17:14;476216.4598;5552810.876;476412.9857;5552506.253;
20744;AP0744;17.06.2016 17:15;17.06.2016 17:15;476846.5055;5553031.682;476519.4155;5552812.497;
20745;AP0745;17.06.2016 17:15;17.06.2016 17:15;476904.7767;5552764.314;476168.8526;5552914.952;
20746;AP0746;17.06.2016 17:17;17.06.2016 17:17;476625.5176;5552926.724;475931.4111;5553064.657;
20747;AP0747;17.06.2016 17:18;17.06.2016 17:18;476075.1057;5552942.582;476012.8422;5552685.844;
20748;AP0748;17.06.2016 17:18;17.06.2016 17:18;475887.8966;5553162.387;476149.4506;5553171.971;
20749;AP0749;17.06.2016 17:18;17.06.2016 17:18;476134.1337;5552894.825;476099.5737;5552731.598;
20750;AP0750;17.06.2016 17:19;17.06.2016 17:19;475991.7388;5552921.062;476281.407;5552820.054;
20751;AP0751;17.06.2016 17:20;17.06.2016 17:20;476043.6101;5553054.424;476143.2964;5552800.35;
20752;AP0752;17.06.2016 17:21;17.06.2016 17:21;476102.3826;5552978.984;476243.2111;5552818.666;
20753;AP0753;17.06.2016 17:21;17.06.2016 17:21;476144.3087;5552850.445;476698.7414;5552289.639;
20754;AP0754;17.06.2016 17:21;17.06.2016 17:21;476302.1092;5552787.429;476506.5196;5552766.015;
20755;AP0755;17.06.2016 17:23;17.06.2016 17:23;476059.3088;5552770.645;476408.5893;5553028.468;
20756;AP0756;17.06.2016 17:25;17.06.2016 17:25;476232.7307;5552747.954;476435.2472;5552747.827;
20757;AP0757;17.06.2016 17:26;17.06.2016 17:26;476560.2916;5552741.402;476842.082;5552708.75;
20758;AP0758;17.06.2016 17:26;17.06.2016 17:26;476680.2389;5552480.53;476876.6683;5552879.005;
20759;AP0759;17.06.2016 17:27;17.06.2016 17:27;476049.0606;5552412.059;476263.46;5552755.773;
20760;AP0760;17.06.2016 17:28;17.06.2016 17:28;476795.2226;5552586.29;476020.6602;5552756.92;
20761;AP0761;17.06.2016 17:32;17.06.2016 17:32;476495.553;5552742.384;476206.4693;5552741.851;
20762;AP0762;17.06.2016 17:34;17.06.2016 17:34;476655.9434;5552762.598;476320.119;5552869.602;
